sequencing_technology,center,trio,sample_id,variant_caller,date,url,ref_genome
,RealTimeGenomics,NA12878,HG001,rtg,01132014,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/RTG_small_variants_01132014/family_1_avr_v3_2.all.merged_avr0.15.vcf.gz,
ILLUMINA,RealTimeGenomics,NA12878,HG001,rtg,01132014,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/RTG_small_variants_01132014/family1-illumina-wgs.vcf.gz,
,RealTimeGenomics,NA12878,HG001,rtg,01132014,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/RTG_small_variants_01132014/family_3.merged_avr0.15.vcf.gz,
,RealTimeGenomics,NA12878,HG001,rtg,01132014,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/RTG_small_variants_01132014/phasing_annotated.vcf.gz,
,RealTimeGenomics,NA12878,HG001,rtg,01132014,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/RTG_small_variants_01132014/phasing_annotated-with-PHQ.vcf.gz,
,RealTimeGenomics,NA12878,HG001,rtg,01132014,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/RTG_small_variants_01132014/population.family3_trio.GQ50.merged.vcf.gz,
,RealTimeGenomics,NA12878,HG001,rtg,01132014,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/RTG_small_variants_01132014/ppp_full_cohort_withDNP.merged_avr0.15.vcf.gz,
ILLUMINA,RealTimeGenomics,NA12878,HG001,rtg,01132014,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/RTG_small_variants_01132014/singleton-illumina-wgs.vcf.gz,
ILLUMINA,NIST,NA12878,HG001,,,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/Garvan_NA12878_HG001_HiSeq_Exome/project.NIST.hc.snps.indels.vcf,
PACBIO,PacBio,NA12878,HG001,,,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/NA12878_PacBio_MtSinai/NA12878.sorted.vcf.gz,
,NIST,NA12878,HG001,,,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/Nebraska_NA12878_HG001_TruSeq_Exome/NIST-hg001-7001-b-ensemble.vcf,
,NIST,NA12878,HG001,freebayes,,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/Nebraska_NA12878_HG001_TruSeq_Exome/NIST-hg001-7001-b-freebayes.vcf,
,NIST,NA12878,HG001,GATK,,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/Nebraska_NA12878_HG001_TruSeq_Exome/NIST-hg001-7001-b-gatk-haplotype.vcf,
,NIST,NA12878,HG001,GATK,,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/Nebraska_NA12878_HG001_TruSeq_Exome/NIST-hg001-7001-b-gatk.vcf,
,NIST,NA12878,HG001,,,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/Nebraska_NA12878_HG001_TruSeq_Exome/NIST-hg001-7001-ensemble.vcf,
,NIST,NA12878,HG001,freebayes,,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/Nebraska_NA12878_HG001_TruSeq_Exome/NIST-hg001-7001-freebayes.vcf,
,NIST,NA12878,HG001,GATK,,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/Nebraska_NA12878_HG001_TruSeq_Exome/NIST-hg001-7001-gatk-haplotype.vcf,
,NIST,NA12878,HG001,GATK,,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/Nebraska_NA12878_HG001_TruSeq_Exome/NIST-hg001-7001-gatk.vcf,
stLFR,,NA12878,HG001,,,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/stLFR/stLFR.L0.variants.vcf,
