giab_id_cdk,biosample,trio,dna_id,ref_genome,snps,indels,phased_genotypes,ftp_vcf_file
HG007,SAMN03283349,HAN_CHINESE,NA24695,NA,0,1408,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/NA24695_Justin-18377364/NA24695_combined-19072106/NA24695-combined_S1.SV.vcf
Not Available,Not Available,Not Available,Not Available,NA,0,0,16.12 (1628/101),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass/HG002.pindel_pass_withID_gt19bp.sort.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,21.36 (1623/76),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/inputvcfswithIDs_170509/HG003.pindel_pass_withID_gt19bp.sort.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/BoutrosLab-SV_curation_GIABv0.6/delly_GIABv0.6/truvari_delly/base-filter.vcf
Not Available,Not Available,Not Available,Not Available,NA,3960225,5816,1.57 (2902325/1842854),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_09302016/NA24143_hg19/NA24143_hg19_phased_variants.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,3846320,4686,1.43 (2647252/1848508),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/10Xgenomics_ChromiumGenome_LongRanger2.0_06202016/NA12878_GRCh37.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,31097,118,1.09 (16219/14878),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/SevenBridges_GraphGATKRefine_05052017/HG004.hs37d5.60x.union_170414.split.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,2238,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/hs37d5/HG2_Dove_Falc_0417.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,3074,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017/HG2_10X_PacBio_dip.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,6282,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/GRCh38/HG2_IFid_pseu2.2_0118.l100c500.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,188,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG002_pass/hg002.scalpel.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,3927953,15369,1.46 (2837025/1943694),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/PacBio_deepvariant_gatk_pbsv_08282020/HG007/HG007.hs37d5.gatk_hc.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,1.33 (2289/1716),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh37/NA24149.dels.reformatted.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (3420/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh38/NA24385.GRCh38.dels.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1521,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/GRCh38/HG2_MCha_h0pol_0218.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1054,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG004_pass/HG004.140818_D00360_0046_AHA5R5ADXX.realigned.recalibrated.manta.diploidSV.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,2268,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/GRCh38/HG2_10X_pseu2.1_0916.l100c500.vcf.gz
HG006,SAMN03283348,HAN_CHINESE,NA24694,NA,0,1373,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/HG006_NA24694-huCA017E_father/NA24694_Father_HiSeq100x/NA24694_Father_HiSeq100x_fastqs/NA24694_Justin-18411395/NA24694_combined-19068141/NA24694-combined_S1.SV.vcf
Not Available,Not Available,Not Available,Not Available,NA,29921,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass/hg002.Assemblytics_structural_variants.sorted_refalt_head.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,2441,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/hs37d5/HG2_Dove_Falc_0417.l100c500.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1197,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017/HG3_Dovetail_DISCOVAR.l100c500.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,1.66 (572/345),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/inputvcfswithIDs_170509/HG002.140528_D00360_0018_AH8VC6ADXXrealigned.recalibrated.delly.noLowQual.noIMPRECISE_withID_gt19bp.sort.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,2154,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/hs37d5/HG2_Dove_MHAP_0417.l100c500.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,6237,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/hs37d5/HG2_IFid_pseu2.1_0118.l100c500.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,31,294,- (31/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG004_pass/HG004_250bp_fermikit.raw_min20bp_refalt_head.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,189,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/BoutrosLab-SV_curation_GIABv0.6/manta_GIABv0.6/truvari_manta_filtered_pctsim_GIABv0.6/tp-base.vcf
Not Available,Not Available,Not Available,Not Available,NA,0,1282,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/GRCh38/HG2_ORod_PBBio_0417.l100c500.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,267,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017/HG4_minia.l100c500.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,776,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG003_pass/AJtrio_HiSeq300X_cortex_variants_GRCh37_09042015_hg003_min20bp_pass_refalt_head.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1550,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/hs37d5/HG2_IFid_pseu2.1_0118.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,3122,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017/HG2_10X_PacBio_dip.l100c500.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,1.87 (153/82),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_HG002_medical_genes_SV_benchmark_v0.01/HG002_GRCh37_difficult_medical_gene_SV_benchmark_v0.01.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1809,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017/HG2_10X_PacBio_hap2.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,1546149,268623,5161,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/RTG_small_variants_01132014/phasing_annotated.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,NA,116552,100.0% (1184682/1184682),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/Leicester_HipSTR_GangSTR_05182022/HipSTR/NA12878_Chinese_trio_30x.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,2.23 (2522/1133),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG003_pass/NA24149_hg19_deletions.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,108,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/SVRefine_v0.6_TruvariReports_NFH/HG2_MCha_hpol_0218.merged.clustered.0.2.0.2.0.2_vs_GIABv0.6/fn.vcf
Not Available,Not Available,Not Available,Not Available,NA,0,1871,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017/HG2_10X_PacBio_hap1.l100c500.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,6.71 (1858/277),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/inputvcfswithIDs_170509/HG004.140818_D00360_0046_AHA5R5ADXX.realigned.recalibrated.breakseq_pass_withID_gt19bp.sort.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,30058,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG003_pass/hg003.Assemblytics_structural_variants.sorted_refalt_head.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1877,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017/HG2_pseudohap2.l100c500.no_ns.vcf.gz
HG005,SAMN03283350,HAN_CHINESE,NA24631,NA,3612951,22407,2625,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_45x_bams_vcfs_PerFlowCell/150424_HG005_Homogeneity_02_FCB-22108088/150424_HG005_Homogeneity_FCB_Combined-23168147/150424-HG005-Homogeneity-FCB-Combined_S1.genome.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,38,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/SpiralBGA_v0.6_TruvariBench/loose_comparison/fn_del_TR.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1992,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/hs37d5/HG2_IFid_mega_0318.l100c500.no_ns.vcf.gz
HG002,SAMN03283347,ASHKENAZI_JEWISH,NA24385,NA,3828466,10,2.00 (3538491/1767464),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamplessubmissions/B581EBA7-8BDE-4C7C-9DEA-78B99A051155--Yale_HPP_Year1_Variant_Calls/HG002//HG002.GRCh38_no_alt.pav.vcf.gz
HG005,SAMN03283350,HAN_CHINESE,NA24631,NA,0,0,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamplessubmissions/ADF1EDBC-1463-482D-808E-C7EBED5C1161--WUSTL_Variant_Calls/HG005/calls//HG005.GRCh38_no_alt.svim-asm.vcf
HG005,SAMN03283350,HAN_CHINESE,NA24631,NA,4560944,20865,1.29 (2567702/1993242),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamplessubmissions/B581EBA7-8BDE-4C7C-9DEA-78B99A051155--Yale_HPP_Year1_Variant_Calls/HG005//HG005.GRCh38_no_alt.deepvariant.vcf.gz
HG002,SAMN03283347,ASHKENAZI_JEWISH,NA24385,NA,0,13416,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamplessubmissions/ADF1EDBC-1463-482D-808E-C7EBED5C1161--WUSTL_Variant_Calls/HG002/calls//HG002.hifiasm_mat.sniffles.vcf
HG002,SAMN03283347,ASHKENAZI_JEWISH,NA24385,NA,2589719,2748,1517.90 (2588014/1705),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamplessubmissions/ADF1EDBC-1463-482D-808E-C7EBED5C1161--WUSTL_Variant_Calls/HG002/calls//HG002.hifiasm_mat.deepvariant.vcf
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (33/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_09302016/NA24385_GRCh38/NA24385_GRCh38_large_svs.vcf.gz
HG003,SAMN03283345,ASHKENAZI_JEWISH,NA24149,NA,348,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003Run03-13288282/HG003Run03_S1.CNV.vcf
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (3703/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh38/NA24694.GRCh38.dels.vcf.gz
HG005,SAMN03283350,HAN_CHINESE,NA24631,NA,0,999,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_45x_bams_vcfs_PerFlowCell/150430_HG005_Homogeneity_03_FCB-22310288/150430_HG005_Homogeneity_FCB_Combined-23168146/150430-HG005-Homogeneity-FCB-Combined_S1.SV.vcf
Not Available,Not Available,Not Available,Not Available,NA,0,120,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG002_pass/HG2_DISCOVAR250bp.min500.l100c500.no_ns.vcf.gz
HG004,SAMN03283346,ASHKENAZI_JEWISH,NA24143,NA,356,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/HG004_NA24143_mother/NIST_HiSeq_HG004_Homogeneity-14572558/HG004run02-15332344/HG004run02_S1.CNV.vcf
Not Available,Not Available,Not Available,Not Available,hs37d5,3973999,21821,1.32 (2262632/1711367),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/PacBio_CCS_15kb_20kb_chemistry2_12072020/HG007/HG007.hs37d5.deepvariant.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,1.51 (589/390),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/inputvcfswithIDs_170509/HG004.140818_D00360_0047_BHA66FADXX.realigned.recalibrated.delly.noLowQual.noIMPRECISE_withID_gt19bp.sort.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,NA,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG003_pass/HG003_NIST_150bp_50x_fermikit.sv_decomposed_norm.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,3378525,13943,1.60 (2421700/1518222),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_v4beta_SmallVariantDraftBenchmark_07192019/GIAB_SmallVariant_Benchmark_v4beta_GRCh37_HG002.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,NA,0,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/Broad_svaba_05052017/full.svaba.unfiltered.denovo.sv.vcf
Not Available,Not Available,Not Available,Not Available,NA,0,112,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/SpiralBGA_v0.6_TruvariBench/loose_comparison/fn_ins_TR.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,138,20761,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/PacBio_deepvariant_gatk_pbsv_08282020/HG006/HG006.hs37d5.pbsv.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1241,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/hs37d5/HG2_ORod_PBBio_0417.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,NA,326258,3.02 (463349/153307),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/Broad_svaba_05052017/full.svaba.germline.indel.vcf
Not Available,Not Available,Not Available,Not Available,NA,3959421,17876,1.63 (2453327/1506094),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/BU_GRCh38_SVs_06252018/HG002.gatk.raw.snps.indels.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,2379,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/hs37d5/HG2_PBcRMHAP_0815.l100c500.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,4017710,27057,1.82 (3636348/2000230),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/HPRC-HG002.cur.20211005/HPRC-cur.20211005-align2-GRCh38.dip.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,223,8253,1.28 (447824/350497),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh38/NA24695.phased_variants.reformatted.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,126,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/10x_ifiddes_ambarrio-GIAB_0.6/fn_ins_TR.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (31/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh38/NA24385.GRCh38.large_svs.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1221,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05092017/HG2_PBcR_MHAP.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1221,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass/HG2_PBcR_MHAP.l100c500.no_ns_refalt_head.vcf.gz
HG003,SAMN03283345,ASHKENAZI_JEWISH,NA24149,hs37d5,3801941,12533,1.65 (2870617/1737207),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/HG003_NA24149_father/PacBio_CCS_15kb_20kb_chemistry2/hs37d5/HG003.pbmm2.hs37d5.gatk.MAPQ10.vcf.gz
HG003,SAMN03283345,ASHKENAZI_JEWISH,NA24149,GRCh38,4032886,22912,1.43 (2374497/1658389),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/HG003_NA24149_father/PacBio_CCS_15kb_20kb_chemistry2/GRCh38/HG003.pbmm2.GRCh38.DeepVariant.v090.vcf.gz
Not Available,Not Available,Not Available,Not Available,GRCh37,3971756,21728,1.49 (2376420/1595336),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/PacBio_CCS_15kb_20kb_chemistry2_10312019/GRCh37/deepvariant_HG002_15kb_20kb_52X_SequelII.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,2176,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017/HG2_p_and_a_ctg_Sep2016.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/Stanford_Krunch_05052017/LargeDeletions_HG003_75K.sorted.vcf
Not Available,Not Available,Not Available,Not Available,NA,30534,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG003_pass/HG003.HySA.build37_withID_gt19bp.sort.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,2379,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017/HG2_PBcR_MHAP.l100c500.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,260,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/BU_GRCh38_SVs_06252018/HG004.scalpel.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,NA,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass/HG002_bkscan_deletion_v1.0_05051017_10X_refalt_head.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,213,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/SVRefine_v0.6_TruvariReports_NFH/HG2_10X_PBhap_1117.merged.clustered.0.2.0.2.0.2_vs_GIABv0.6/fn.vcf
Not Available,Not Available,Not Available,Not Available,NA,NA,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG004_pass/HG004.140818_D00360_0046_AHA5R5ADXX.realigned.recalibrated.lumpy_refalt_head.vcf.gz
